vision_adtf_info,1.0
2,MMPCEVOB0D0003_DE-GDXC674_20161212_163503.dat
category,startRow,nRows,type
visionVideoChunk,5,1321,visionVideoChunk
streamName,streamIndex,chunkIndex,timeStamp,dataTimeStamp,frameNumber
RightRawA,0,0,94270595,94270595,4422
RightRawA,1,385,94337001,94316049,4424
RightRawA,2,780,94381786,94361510,4426
RightRawA,3,1161,94424933,94406964,4428
RightRawA,4,1546,94473384,94452418,4430
RightRawA,5,1936,94518360,94497873,4432
RightRawA,6,2327,94563391,94543327,4434
RightRawA,7,2717,94609480,94588781,4436
RightRawA,8,3137,94655221,94634235,4438
RightRawA,9,3529,94700191,94679696,4440
RightRawA,10,3872,94744955,94725150,4442
RightRawA,11,4271,94790826,94770604,4444
RightRawA,12,4660,94836785,94816059,4446
RightRawA,13,5051,94881816,94861513,4448
RightRawA,14,5436,94925686,94906967,4450
RightRawA,15,5853,94972008,94952421,4452
RightRawA,16,6240,95017045,94997882,4454
RightRawA,17,6624,95064001,95043336,4456
RightRawA,18,7015,95109756,95088790,4458
RightRawA,19,7392,95154978,95134245,4460
RightRawA,20,7789,95200221,95179699,4462
RightRawA,21,8163,95245613,95225153,4464
RightRawA,22,8557,95290856,95270607,4466
RightRawA,23,8940,95336815,95316068,4468
RightRawA,24,9336,95381846,95361522,4470
RightRawA,25,9717,95424993,95406976,4472
RightRawA,26,10101,95470734,95452430,4474
RightRawA,27,10495,95518427,95497885,4476
RightRawA,28,10885,95564025,95543339,4478
RightRawA,29,11275,95609588,95588793,4480
RightRawA,30,11691,95655274,95634254,4482
RightRawA,31,12085,95700640,95679708,4484
RightRawA,32,12462,95745206,95725162,4486
RightRawA,33,12849,95790879,95770616,4488
RightRawA,34,13238,95836852,95816071,4490
RightRawA,35,13632,95881876,95861525,4492
RightRawA,36,14015,95925733,95906979,4494
RightRawA,37,14399,95970634,95952440,4496
RightRawA,38,14790,96017112,95997894,4498
RightRawA,39,15167,96063966,96043348,4500
RightRawA,40,15557,96109625,96088802,4502
RightRawA,41,15940,96155038,96134257,4504
RightRawA,42,16330,96200629,96179711,4506
RightRawA,43,16709,96245680,96225165,4508
RightRawA,44,17100,96290909,96270626,4510
RightRawA,45,17489,96336882,96316080,4512
RightRawA,46,17876,96381906,96361534,4514
RightRawA,47,18257,96425053,96406988,4516
RightRawA,48,18677,96472084,96452443,4518
RightRawA,49,19066,96518473,96497897,4520
RightRawA,50,19457,96563504,96543358,4522
RightRawA,51,19847,96609621,96588812,4524
RightRawA,52,20220,96655068,96634266,4526
RightRawA,53,20617,96700317,96679720,4528
RightRawA,54,20995,96745082,96725174,4530
RightRawA,55,21385,96790939,96770629,4532
RightRawA,56,21766,96836912,96816083,4534
RightRawA,57,22165,96881929,96861544,4536
RightRawA,58,22542,96925793,96906998,4538
RightRawA,59,22925,96970680,96952452,4540
RightRawA,60,23308,97017172,96997906,4542
RightRawA,61,23693,97063944,97043360,4544
RightRawA,62,24081,97109616,97088815,4546
RightRawA,63,24493,97155098,97134269,4548
RightRawA,64,24887,97200334,97179730,4550
RightRawA,65,25261,97245795,97225184,4552
RightRawA,66,25646,97290962,97270638,4554
RightRawA,67,26036,97336935,97316092,4556
RightRawA,68,26422,97381966,97361546,4558
RightRawA,69,26802,97425119,97407001,4560
RightRawA,70,27184,97470840,97452455,4562
RightRawA,71,27580,97518526,97497916,4564
RightRawA,72,27972,97564151,97543370,4566
RightRawA,73,28361,97609715,97588824,4568
RightRawA,74,28733,97655128,97634278,4570
RightRawA,75,29128,97700370,97679732,4572
RightRawA,76,29505,97745156,97725187,4574
RightRawA,77,29892,97790992,97770641,4576
RightRawA,78,30274,97836986,97816102,4578
RightRawA,79,30669,97881989,97861556,4580
RightRawA,80,31049,97925859,97907010,4582
RightRawA,81,31443,97970733,97952464,4584
RightRawA,82,31833,98017232,97997918,4586
RightRawA,83,32210,98063915,98043373,4588
RightRawA,84,32597,98109683,98088827,4590
RightRawA,85,32977,98155158,98134288,4592
RightRawA,86,33365,98200400,98179742,4594
RightRawA,87,33742,98245786,98225196,4596
RightRawA,88,34131,98291036,98270650,4598
RightRawA,89,34520,98337002,98316104,4600
RightRawA,90,34914,98382033,98361559,4602
RightRawA,91,35293,98425179,98407013,4604
RightRawA,92,35676,98470913,98452474,4606
RightRawA,93,36065,98518586,98497928,4608
RightRawA,94,36455,98563624,98543382,4610
RightRawA,95,36845,98609775,98588836,4612
RightRawA,96,37217,98655181,98634290,4614
RightRawA,97,37650,98700458,98679745,4616
RightRawA,98,37994,98745195,98725199,4618
RightRawA,99,38390,98791045,98770660,4620
RightRawA,100,38776,98837032,98816114,4622
RightRawA,101,39165,98882063,98861568,4624
RightRawA,102,39546,98925974,98907022,4626
RightRawA,103,39926,98970793,98952476,4628
RightRawA,104,40344,99017299,98997931,4630
RightRawA,105,40725,99063893,99043385,4632
RightRawA,106,41112,99109784,99088846,4634
RightRawA,107,41499,99155218,99134300,4636
RightRawA,108,41894,99200460,99179754,4638
RightRawA,109,42266,99245853,99225208,4640
RightRawA,110,42651,99291075,99270662,4642
RightRawA,111,43039,99337062,99316117,4644
RightRawA,112,43423,99382086,99361571,4646
RightRawA,113,43802,99425232,99407032,4648
RightRawA,114,44181,99470994,99452486,4650
RightRawA,115,44574,99518646,99497940,4652
RightRawA,116,44962,99564278,99543394,4654
RightRawA,117,45348,99609596,99588848,4656
RightRawA,118,45723,99655248,99634303,4658
RightRawA,119,46111,99700538,99679757,4660
RightRawA,120,46485,99745255,99725218,4662
RightRawA,121,46872,99791098,99770672,4664
RightRawA,122,47257,99837092,99816126,4666
RightRawA,123,47641,99882116,99861580,4668
RightRawA,124,48022,99925952,99907034,4670
RightRawA,125,48403,99970846,99952489,4672
RightRawA,126,48819,100017359,99997949,4674
RightRawA,127,49198,100064328,100043404,4676
RightRawA,128,49584,100109824,100088858,4678
RightRawA,129,49957,100155278,100134312,4680
RightRawA,130,50348,100200513,100179766,4682
RightRawA,131,50717,100245913,100225220,4684
RightRawA,132,51104,100291128,100270674,4686
RightRawA,133,51480,100335777,100316135,4688
RightRawA,134,51872,100382146,100361590,4690
RightRawA,135,52246,100425299,100407044,4692
RightRawA,136,52625,100470999,100452498,4694
RightRawA,137,53008,100518699,100497952,4696
RightRawA,138,53394,100563737,100543406,4698
RightRawA,139,53781,100609669,100588860,4700
RightRawA,140,54151,100654755,100634321,4702
RightRawA,141,54583,100700591,100679776,4704
RightRawA,142,54921,100745315,100725230,4706
RightRawA,143,55316,100791158,100770684,4708
RightRawA,144,55698,100835814,100816138,4710
RightRawA,145,56086,100882176,100861592,4712
RightRawA,146,56467,100926005,100907046,4714
RightRawA,147,56845,100970899,100952507,4716
RightRawA,148,57261,101017412,100997962,4718
RightRawA,149,57641,101064006,101043416,4720
RightRawA,150,58026,101109767,101088870,4722
RightRawA,151,58408,101155024,101134324,4724
RightRawA,152,58804,101200573,101179778,4726
RightRawA,153,59175,101245932,101225232,4728
RightRawA,154,59557,101291181,101270693,4730
RightRawA,155,59942,101335837,101316148,4732
RightRawA,156,60326,101382206,101361602,4734
RightRawA,157,60703,101425359,101407056,4736
RightRawA,158,61081,101471059,101452510,4738
RightRawA,159,61474,101518759,101497964,4740
RightRawA,160,61863,101564029,101543418,4742
RightRawA,161,62252,101609811,101588879,4744
RightRawA,162,62622,101654801,101634334,4746
RightRawA,163,63016,101700617,101679788,4748
RightRawA,164,63391,101745375,101725242,4750
RightRawA,165,63777,101791211,101770696,4752
RightRawA,166,64157,101835887,101816150,4754
RightRawA,167,64553,101882236,101861604,4756
RightRawA,168,64932,101926058,101907065,4758
RightRawA,169,65325,101971000,101952520,4760
RightRawA,170,65717,102017472,101997974,4762
RightRawA,171,66092,102064052,102043428,4764
